,True_index,pred_sales
259,2580,5746.820477496687
260,2594,4722.51785547044
261,2600,7343.757823519478
262,2602,10452.73689942832
263,2621,21.639291411522194
264,2641,21.639291411522194
265,2651,7404.723633904761
266,2669,7169.688912956545
267,2686,10380.176261096636
268,2694,6184.152423555041
269,2699,5815.115032981319
270,2700,4638.913591715295
271,2747,7319.801854852017
272,2759,7421.845673155002
273,2763,7133.908269358472
274,2794,25.589884012569744
275,2797,21.639291411522194
276,2812,10494.054529200801
277,2815,6202.2846161842535
278,2824,21.639291411522194
279,2829,7199.943913577961
280,2830,9557.925131216258
281,2852,5750.160782976267
282,2855,7577.798573802465
283,2858,21.639291411522194
284,2870,7967.377831141131
285,2881,5741.020870715471
286,2884,4208.6761628757395
287,2887,7357.885071879929
288,2890,10061.081887416314
289,2897,16973.39036557761
290,2909,4507.2992938011885
291,2917,10544.68475194284
292,2929,3369.884648510298
293,2937,5738.4657383680105
294,2962,7570.905982610236
295,2985,7603.056257632139
296,2997,7721.120547702461
297,3007,4534.851404219134
298,3015,7092.065275759555
299,3020,3325.1112559711846
300,3030,7425.553467863847
301,3035,5763.837026640417
302,3048,6979.962182843762
303,3075,7327.771672975197
304,3079,7413.452306702153
305,3087,4781.605540389274
306,3091,9781.199137983609
307,3103,7277.582226164735
308,3107,7456.374730270546
309,3120,21.639291411522194
310,3126,9961.097365674068
311,3127,15072.791136412718
312,3131,7198.412834546137
313,3142,7359.515106942986
314,3143,25.589884012569744
315,3146,7344.061519611233
316,3157,7253.084375744404
317,3162,7317.328536240889
318,3165,7500.621398790249
319,3168,21.639291411522194
320,3170,21.639291411522194
321,3172,7206.525314151297
322,3175,4539.492232818385
323,3179,4580.400621635211
324,3188,7424.858533342501
325,3194,21.639291411522194
326,3200,5744.279492886088
327,3209,4554.904140102945
328,3231,10441.626276750714
329,3235,4722.51785547044
330,3238,7169.183570743031
331,3276,9591.015051749422
332,3283,21.639291411522194
333,3286,4636.961278866588
334,3306,21.639291411522194
335,3328,10615.982415467737
336,3340,7466.864292597099
337,3347,21.639291411522194
338,3351,5766.288209721218
339,3357,7394.693664642466
340,3364,4570.331666583126
341,3374,7423.5189300095235
342,3402,7746.268667713865
343,3407,25.589884012569744
344,3420,7428.584228523402
345,3434,6180.408150274347
346,3436,4568.911966497326
347,3442,7518.221712540082
348,3448,5754.1244564725675
349,3456,4664.7831842466185
350,3467,4568.911966497326
351,3473,4719.622420271852
352,3486,7396.011856787869
353,3496,4580.400621635211
354,3509,6223.936987605296
355,3517,7043.33479162674
356,3519,7459.464710685551
357,3521,4751.232298952311
358,3534,1898.2367994107935
359,3539,3138.7469456836006
360,3551,11104.415826579805
361,3556,4520.361116482913
362,3559,10355.482391852658
363,3573,7674.525022603488
364,3600,7611.057137355059
365,3602,2378.6522285853152
366,3617,4497.165536577863
367,3635,7824.712246282179
368,3641,7561.083186423971
369,3648,7458.625247070816
370,3676,21.639291411522194
371,3694,21.639291411522194
372,3707,6861.269268994588
373,3708,4559.124913715074
374,3716,7353.835373483891
375,3734,25.589884012569744
376,3738,7359.515106942986
377,3744,7191.9744252047585
378,3746,7295.461445564172
379,3749,10484.861627509943
380,3777,4723.4052233010925
381,3794,11085.375332037722
382,3804,4411.088490833506
383,3813,20215.483822602284
384,3828,5723.079199241551
385,3840,10087.948176263113
386,3843,5739.047959437563
387,3844,21.639291411522194
388,3856,7550.64712473373
389,3864,5711.373786614917
390,3865,4274.58571913071
391,3891,5768.950477815114
392,3893,4772.07971135962
393,3896,4562.055847442136
394,3910,7327.38302326514
395,3920,7412.609773753405
396,3922,6223.237362898089
397,3929,21.639291411522194
398,3931,21.639291411522194
399,3932,3284.5980363014633
400,3941,4541.861218489011
401,3946,4486.719430830752
402,3966,4560.572279837361
403,3975,7257.551503930741
404,3977,25.589884012569744
405,3986,4524.581890095042
406,3989,20845.775521272168
407,3993,5741.0993224497
408,3996,4568.911966497326
409,4016,23503.618395940695
410,4020,7347.225517019791
411,4023,21.639291411522194
412,4031,7354.851440218844
413,4040,7387.044032397978
414,4041,21.639291411522194
415,4042,21.639291411522194
416,4052,4628.049492599365
417,4067,21.639291411522194
418,4071,10228.022669228736
419,4104,7001.07067558182
420,4110,2572.9569967428524
421,4122,9916.778806018616
422,4127,7592.10524908199
423,4129,7627.511262535741
424,4130,21.639291411522194
425,4162,3261.926378333951
426,4180,4559.124913715074
427,4181,7458.905281971968
428,4190,4554.904140102945
429,4195,21.639291411522194
430,4196,4256.5798767462
431,4215,4570.331666583126
432,4233,21.639291411522194
433,4236,21.639291411522194
434,4240,4328.935888115932
435,4258,4567.603110041967
436,4264,4480.197766124075
437,4268,9907.696504554997
438,4269,7540.404635037625
439,4286,7431.087172295528
440,4300,9961.097365674068
441,4303,21.639291411522194
442,4320,10811.749351591987
443,4323,7183.127883312197
444,4327,13939.840666306569
445,4339,4698.188963634756
446,4354,5721.467317989235
447,4366,4638.913591715295
448,4371,5757.148406494913
449,4388,7329.304076610548
450,4422,7259.922881219584
451,4433,21.639291411522194
452,4434,7723.869038267421
453,4436,9873.78526383794
454,4452,10203.05188315718
455,4474,4731.840147872736
456,4482,4485.108628452751
457,4495,21.639291411522194
458,4521,10331.582295442924
459,4552,2937.002658665893
460,4555,7497.890052031902
461,4556,5731.616971488037
462,4560,7448.556431583386
463,4577,7486.265962676668
464,4586,2994.2020240056113
465,4589,4846.065370843566
466,4618,21.639291411522194
467,4620,6952.384162102675
468,4642,5737.066930606186
469,4654,5719.157451905322
470,4674,10026.831288984185
471,4684,3307.7022396352477
472,4710,7558.394420592347
473,4711,6181.703258546229
474,4717,5713.836936635717
475,4736,4533.9563702805535
476,4745,5764.910767858021
477,4747,7241.590064649358
478,4767,5721.848841941758
479,4774,10301.499759315784
480,4790,4524.581890095042
481,4792,7420.200725652258
482,4796,10076.427986434783
483,4799,10453.96225557393
484,4819,6239.2810418488525
485,4828,7104.967985412962
486,4840,4520.361116482913
487,4844,7324.380898472367
488,4851,4919.830525935887
489,4870,21.639291411522194
490,4878,21.639291411522194
491,4894,4754.640382496946
492,4898,21.639291411522194
493,4919,10055.273609483975
494,4923,21.639291411522194
495,4924,21.639291411522194
496,4933,4557.288744969192
497,4977,7411.575708646445
498,4987,10318.094833735848
499,4994,7183.037040164486
500,5005,4505.688491423188
501,5007,4576.210452237736
502,5009,4733.218960229495
503,5016,5731.173611282855
504,5031,21.639291411522194
505,5032,5738.300440679562
506,5049,10657.274258059955
507,5052,11016.633421654498
508,5053,7357.2413591890245
509,5087,5733.339286286863
510,5101,9636.32547346211
511,5132,21.639291411522194
512,5171,4520.361116482913
513,5178,3362.226369273845
514,5189,13921.811031045148
515,5196,2831.550860717081
516,5205,4683.739559105361
517,5210,10164.572317880784
518,5211,7505.95411425081
519,5234,2894.70030879374
520,5238,10045.145553925728
521,5242,7645.751764457761
522,5253,5768.3348218812625
523,5262,2994.2020240056113
524,5318,7746.821860675648
525,5327,21.639291411522194
526,5334,7427.526138619576
527,5366,4375.185101998653
528,5384,4658.588860147958
529,5395,21.639291411522194
530,5397,4449.38094638993
531,5399,7570.905982610236
532,5419,7588.5062963600685
533,5431,7221.172970138214
534,5432,7222.148910227003
535,5435,6813.5725107649505
536,5437,6308.28672700703
537,5481,4666.990798634529
538,5482,9977.473050952138
539,5485,7741.654365893408
540,5497,4524.581890095042
541,5502,5746.9282420757645
542,5513,7473.738197218474
543,5517,4525.896979020744
544,5533,4589.736691740726
545,5535,2623.739801018259
546,5539,4559.124913715074
547,5561,21.639291411522194
548,5574,9948.501345143395
549,5588,21.639291411522194
550,5593,7405.079849694263
551,5607,3449.820895814324
552,5647,7648.1836167086985
553,5662,13814.806734574491
554,5669,3276.9535783882393
555,5692,6197.502234041894
556,5713,7305.328679776507
557,5720,7158.409367825513
558,5726,4960.645671509031
559,5735,7582.311626290648
560,5758,4554.904140102945
561,5765,4340.399087657968
562,5793,9930.11719950216
563,5798,3032.4567019835285
564,5822,9973.331595672085
565,5824,7318.35994905423
566,5826,7324.736159087179
567,5829,7578.497123103942
568,5831,21.639291411522194
569,5835,5749.273415145614
570,5853,5752.703013463393
571,5875,2824.306910904211
572,5879,11172.728188091356
573,5883,6221.961519714422
574,5890,4858.079690108072
575,5914,7217.394153691535
576,5921,5710.071750983196
577,5922,4728.583615031861
578,5935,4505.688491423188
579,5944,7443.831692468156
580,5950,21.639291411522194
581,5977,7644.90809282029
582,5987,21.639291411522194
583,5988,10143.076498200033
584,5994,7422.227197107525
585,6009,4616.548014718682
586,6019,17289.910526790427
587,6045,7621.956475516292
588,6056,7538.430886960526
589,6073,5749.273415145614
590,6088,4534.851404219134
591,6094,7245.740749178814
592,6104,16585.226297898847
593,6118,21.639291411522194
594,6125,9998.70748304741
595,6155,21.639291411522194
596,6166,4554.208669612737
597,6171,4729.596229946514
598,6172,7174.019632564655
599,6174,21.639291411522194
600,6185,5714.616695533797
601,6191,4651.451566602809
602,6196,7747.967123870207
603,6218,10440.59391643687
604,6221,7151.835817056536
605,6226,21.639291411522194
606,6232,21.639291411522194
607,6233,4693.410195413642
608,6248,10430.334113163435
609,6253,3076.8992347496255
610,6273,4674.776715376074
611,6280,2496.5884446842983
612,6287,6278.842821710924
613,6290,21.639291411522194
614,6299,21.639291411522194
615,6315,9873.33619232862
616,6323,7263.2859585679225
617,6331,21.639291411522194
618,6333,4290.0097961883985
619,6334,5788.544253508773
620,6369,2546.224504684014
621,6376,21.639291411522194
622,6382,7326.6089884045205
623,6383,5770.905335557503
624,6407,10039.384210802098
625,6408,7791.005868250722
626,6412,21.639291411522194
627,6419,5759.98290808404
628,6428,4712.679251370977
629,6434,7425.334307239743
630,6448,10262.973400471117
631,6451,4623.855607905073
632,6458,10298.608889110916
633,6470,7559.34652281768
634,6472,21.639291411522194
635,6480,4733.3082724561
636,6482,4485.108628452751
637,6486,7219.270476591438
638,6503,21.639291411522194
639,6507,4858.079690108072
640,6527,4544.9569499432
641,6529,5780.9676847948695
642,6540,7557.162186932233
643,6550,10535.209657309726
644,6552,4720.95605829228
645,6553,7268.965692027017
646,6555,4507.2992938011885
647,6588,16401.913340039675
648,6607,7280.734024875078
649,6612,3296.604665334357
650,6634,6889.718478545005
651,6652,2923.0791497498117
652,6655,10124.390176132289
653,6661,21.639291411522194
654,6681,7492.890095131991
655,6691,5749.273415145614
656,6707,4327.325085737932
657,6710,7443.831692468156
658,6714,3154.3007295221464
659,6720,4580.400621635211
660,6726,21.639291411522194
661,6731,16243.616466605123
662,6740,21.639291411522194
663,6749,21.639291411522194
664,6768,10135.431201131343
665,6775,21.639291411522194
666,6778,6241.320857075252
667,6791,5745.661952764814
668,6829,9804.020712064805
669,6842,21.639291411522194
670,6849,4409.477688455505
671,6858,10248.966935869157
672,6863,4622.9682400744205
673,6890,4721.843426122933
674,6918,7217.886887561539
675,6920,2820.2812520908883
676,6923,7313.643066947642
677,6932,21.639291411522194
678,6933,21.639291411522194
679,6946,4847.344706874529
680,6947,3150.2101452256356
681,6973,21.639291411522194
682,6992,5731.173611282855
683,7005,7822.093731569134
684,7007,4767.52418841552
685,7027,9947.149426079415
686,7035,7230.062061096025
687,7055,4524.841613861615
688,7056,3365.6638748981686
689,7095,10548.958466665272
690,7112,21.639291411522194
691,7113,4756.331859952605
692,7119,21.639291411522194
693,7122,21.639291411522194
694,7126,7372.467992807361
695,7127,3203.749675673204
696,7138,29150.371206806532
697,7139,14178.231439139297
698,7162,7189.596107026755
699,7166,7324.153149333098
700,7169,7824.772615839811
701,7181,4387.666071527848
702,7190,10188.355064018395
703,7199,21.639291411522194
704,7200,4756.331859952605
705,7232,5745.661952764814
706,7259,10230.228762458184
707,7263,7285.114936209676
708,7266,4570.331666583126
709,7267,7176.6783809284925
710,7299,7225.131286808069
711,7301,4666.990798634529
712,7302,5750.191550874596
713,7307,7464.132945838752
714,7309,7201.115901387103
715,7323,9707.92955630895
716,7325,7584.854914840487
717,7330,21.639291411522194
718,7334,7269.147937328476
719,7338,21.639291411522194
720,7342,5757.173656928653
721,7349,21.639291411522194
722,7362,10122.824497451924
723,7363,21.639291411522194
724,7394,21.639291411522194
725,7399,18707.334029147947
726,7420,7520.830180227604
727,7428,5754.931171602472
728,7434,7245.372867678599
729,7450,7201.520395758797
730,7451,7466.864292597099
731,7455,21.639291411522194
732,7492,7446.595116617277
733,7507,15317.501681205631
734,7518,3306.387150709547
735,7521,5723.973034767711
736,7526,5762.379041915575
737,7557,9978.63526286453
738,7560,10160.51503333915
739,7570,25.589884012569744
740,7573,5770.905335557503
741,7576,4638.026223884643
742,7594,14223.651994159474
743,7601,7592.109361357985
744,7634,9740.879006630008
745,7668,4716.324973803922
746,7670,21.639291411522194
747,7682,10041.85551904985
748,7693,21.639291411522194
749,7696,21.639291411522194
750,7711,7634.715475027082
751,7713,10139.868338709053
752,7719,7325.258243260709
753,7720,7447.857799127756
754,7732,14394.439481643423
755,7734,6187.704345713853
756,7742,7319.134163076243
757,7753,4845.178003012913
758,7779,10361.91260779895
759,7793,14023.93895880538
760,7797,7464.853310836196
761,7812,3194.2503626347384
762,7824,15942.870474142837
763,7835,2853.378753095927
764,7855,10147.824706913427
765,7862,10643.17644156984
766,7884,9643.62234287783
767,7894,20.02848903352153
768,7904,2201.7346293249557
769,7913,5718.133375688294
770,7920,9790.03838615429
771,7930,21.639291411522194
772,7936,4534.851404219134
773,7958,4568.911966497326
774,7963,21.639291411522194
775,7973,25.589884012569744
776,7979,7125.4739805222125
777,7984,21.639291411522194
778,7986,4556.201488715772
779,7987,5739.047959437563
780,8006,5723.816532891266
781,8015,7462.542703979017
782,8017,7482.874784088087
783,8031,21.639291411522194
784,8037,4447.770144011929
785,8064,5749.293796107815
786,8073,4583.402254233547
787,8083,4541.861218489011
788,8090,1838.7229442719754
789,8094,7179.775936244563
790,8113,4589.736691740726
791,8114,4249.337450816293
792,8119,21.639291411522194
793,8123,2994.2020240056113
794,8158,21.639291411522194
795,8161,7670.978028494357
796,8167,4728.447766640564
797,8181,7302.716343838463
798,8195,4719.622420271852
799,8207,7990.970004953452
800,8215,7457.883620629788
801,8223,4671.928564907084
802,8252,7434.178484869661
803,8255,21.639291411522194
804,8287,4860.067233119992
805,8309,5766.552993703841
806,8312,7361.843610064981
807,8319,4580.400621635211
808,8327,7008.654116696357
809,8353,21.639291411522194
810,8365,21.639291411522194
811,8378,5741.908238546123
812,8385,4756.331859952605
813,8387,9858.611642219983
814,8400,4443.612538909917
815,8402,5712.261154445569
816,8403,7209.292482379654
817,8430,21.639291411522194
818,8438,6192.279797932407
819,8439,15385.164925257352
820,8464,4787.555609883427
821,8483,21.639291411522194
822,8503,5722.254735713107
823,8504,7486.346554565681
824,8517,4617.288506615326
825,8522,11076.22612499558
826,8525,6230.784283903696
827,8544,10220.390894863716
828,8557,10305.871556099462
829,8570,6834.009373190772
830,8583,5777.547032044904
831,8590,4726.274505168618
832,8592,4439.391765297788
833,8609,4735.057870675488
834,8613,7558.260419114466
835,8621,7308.89783839906
836,8626,4391.886845139977
837,8627,5763.60423612271
838,8637,3139.638831693479
839,8643,10659.588171170053
840,8654,7092.0645792581045
841,8668,5741.908238546123
842,8713,7185.312750069306
843,8729,5750.160782976267
844,8732,7255.3338603273605
845,8748,4409.477688455505
846,8758,7484.064436821477
847,8764,5721.467317989235
848,8765,21.639291411522194
849,8772,4499.598916188972
850,8776,14176.196185951405
851,8783,7403.868068851186
852,8797,25.589884012569744
853,8805,14292.62494007335
854,8817,4627.162124768713
855,8820,5750.160782976267
856,8838,10019.422889663596
857,8869,4683.739559105361
858,8871,7590.812511896022
859,8879,7460.125737228699
860,8888,4638.345895641294
861,8897,7610.879422443996
862,8905,21.639291411522194
863,8907,6800.457160971838
864,8910,16430.898508527025
865,8944,4499.598916188972
866,8953,3164.15154554982
867,8989,4730.590980379985
868,8990,4722.51785547044
869,8994,6207.961417249203
870,9020,9886.148365004407
871,9023,4554.904140102945
872,9024,3272.145109672023
873,9047,7567.580142509194
874,9050,10811.779108482724
875,9055,7374.476909085621
876,9064,9911.854210231168
877,9065,21.639291411522194
878,9084,7666.922705126832
879,9089,14394.946412281439
880,9103,7249.934802754095
881,9111,6864.572956594258
882,9112,14663.642307375414
883,9144,4584.821954319347
884,9145,5731.444089630847
885,9147,10275.304760887218
886,9169,21.639291411522194
887,9184,25.86006502365165
888,9190,4969.593788895944
889,9199,10989.154175636717
890,9201,5714.292524595325
891,9207,5717.680568182306
892,9220,7464.132945838752
893,9236,7417.119415883927
894,9246,21.639291411522194
895,9252,7080.144276416559
896,9286,5764.338234267756
897,9316,4746.374529718208
898,9319,2847.1789883131864
899,9325,7464.132945838752
900,9341,7041.141633124768
901,9343,21.639291411522194
902,9348,7088.64403068558
903,9383,10417.023062646569
904,9395,10730.359431400286
905,9403,21.639291411522194
906,9408,14760.824327470467
907,9410,6964.665740199394
908,9416,21.639291411522194
909,9423,5753.312770479246
910,9444,21.639291411522194
911,9476,6178.420471900085
912,9482,4422.5516903755415
913,9489,10827.6825952178
914,9506,4615.787240724048
915,9512,5759.095540253387
916,9522,7270.167366214694
917,9566,5770.905335557503
918,9577,21.639291411522194
919,9580,4449.38094638993
920,9592,4606.27850059459
921,9601,10174.98686875658
922,9607,10873.99986485339
923,9619,10363.504705429013
924,9627,14263.689177792563
925,9628,9947.539682456421
926,9638,4622.9682400744205
927,9641,5710.071750983196
928,9652,7787.271947381806
929,9653,4539.331901597836
930,9658,7482.029509352943
931,9682,21.639291411522194
932,9694,7528.953606195314
933,9702,21.639291411522194
934,9705,4723.4052233010925
935,9727,21.639291411522194
936,9740,4649.847373521978
937,9750,10115.691728294541
938,9756,21.639291411522194
939,9767,9896.047295840117
940,9784,7428.11544491432
941,9785,4848.414585745597
942,9787,5714.292524595325
943,9791,4534.851404219134
944,9802,10131.115140725902
945,9809,7723.869038267421
946,9810,21.639291411522194
947,9811,5746.3325473116665
948,9824,5749.517121527089
949,9826,5741.020870715471
950,9835,7753.992838425221
951,9857,10344.515614083411
952,9859,5731.604607251514
953,9881,7425.553467863847
954,9886,4638.345895641294
955,9897,5758.623286684021
956,9909,6976.443286573756
957,9910,5768.786565803259
958,9920,25.86006502365165
959,9931,7124.860382004896
960,9937,7765.819122129843
961,9939,7270.677265149413
962,9940,4411.088490833506
963,9947,21.639291411522194
964,9949,7651.1949136431895
965,9972,7468.307717725114
966,9985,9838.99152529424
967,9991,7221.172970138214
968,10006,4959.284961583685
969,10016,7387.236620056845
970,10031,21.639291411522194
971,10039,7516.005498827535
972,10046,7451.810185789023
973,10048,3251.8635599268105
974,10049,21.639291411522194
975,10052,4627.1890136865495
976,10064,25.589884012569744
977,10075,4674.776715376074
978,10105,10411.708880474745
979,10113,4736.163331236261
980,10118,5739.047959437563
981,10135,7396.482860072583
982,10145,21.639291411522194
983,10147,10785.815522744651
984,10151,7513.935178612336
985,10153,4721.843426122933
986,10167,4373.586182912143
987,10177,4613.159111046384
988,10208,5733.660645116128
989,10268,5768.3348218812625
990,10296,1950.5758929626875
991,10309,2149.3466065069524
992,10316,21.639291411522194
993,10317,21.639291411522194
994,10344,5774.339536753356
995,10349,7262.976785089435
996,10351,10068.266463301146
997,10353,10037.187104407954
998,10363,2847.1789883131864
999,10369,10338.635543548075
1000,10373,7410.226655750585
1001,10378,7321.878465404296
1002,10388,7330.768635426901
1003,10391,9928.312521524398
1004,10392,21.639291411522194
1005,10393,4486.719430830752
1006,10402,21.639291411522194
1007,10438,11057.241392960108
1008,10440,17386.180204637167
1009,10442,7447.188432645721
1010,10463,21.639291411522194
1011,10465,7199.635571163154
1012,10502,7261.919482825981
1013,10513,5763.680332128025
1014,10526,3349.849025993871
1015,10534,4539.331901597836
1016,10552,20.02848903352153
1017,10560,7531.005312654189
1018,10568,10947.699390695765
1019,10571,7700.894031297768
1020,10572,21.639291411522194
1021,10574,21.639291411522194
1022,10577,4656.813026843429
1023,10594,7298.058114112173
1024,10603,3035.4250054869253
1025,10618,3261.926378333951
1026,10625,7213.005925637646
1027,10635,5724.9444317654525
1028,10641,10375.787678741419
1029,10642,5768.5231263261085
1030,10644,10209.698181972359
1031,10653,7283.207343486206
1032,10657,6223.237362898089
1033,10658,4540.152300145925
1034,10667,5771.235974191483
1035,10677,3164.15154554982
1036,10687,5737.852157440315
1037,10700,15039.914692182889
1038,10703,7468.186074532396
1039,10713,5766.477159203986
1040,10720,4638.026223884643
1041,10732,25.589884012569744
1042,10737,25.589884012569744
1043,10744,5678.017252748382
1044,10761,7949.25512943874
1045,10770,5750.160782976267
1046,10776,4566.665871298007
1047,10778,7415.952734913015
1048,10779,21.639291411522194
1049,10810,4664.7831842466185
1050,10811,2871.3231064568936
1051,10812,7007.344632278245
1052,10831,3154.2025191728662
1053,10832,4311.670389546678
1054,10835,10137.100830308807
1055,10837,21.639291411522194
1056,10848,7614.3260451178085
1057,10851,4750.65212649351
1058,10871,4569.394427839166
1059,10872,10899.70709569049
1060,10876,7414.9504833107185
1061,10879,3154.2025191728662
1062,10887,21.639291411522194
1063,10890,7147.429337078232
1064,10892,4723.4052233010925
1065,10899,21.639291411522194
1066,10917,2785.757027542696
1067,10922,21.639291411522194
1068,10931,21.639291411522194
1069,10937,7322.266843082764
